product_id,product_name,category,subcategory,brand,supplier,unit_cost,selling_price,source_system
201518,Lenovo Accessories Model 1519,Electronics,Accessories,Lenovo,Lenovo Supplier,84.53,93.39,PRODUCT_SYSTEM
201519,Samsung Monitors Model 1520,Electronics,Monitors,Samsung,Samsung Supplier,635.31,765.94,PRODUCT_SYSTEM
201520,HP Men Model 1521,Clothing,Men,HP,HP Supplier,456.18,792.88,PRODUCT_SYSTEM
201521,Generic Furniture Model 1522,Home,Furniture,Generic,Generic Supplier,682.33,1018.25,PRODUCT_SYSTEM
201522,Nike Furniture Model 1523,Home,Furniture,Nike,Nike Supplier,516.3,794.34,PRODUCT_SYSTEM
201523,Logitech Men Model 1524,Clothing,Men,Logitech,Logitech Supplier,1125.7,1361.83,PRODUCT_SYSTEM
201524,Samsung Kitchen Model 1525,Home,Kitchen,Samsung,Samsung Supplier,525.61,730.9,PRODUCT_SYSTEM
201525,Nike Men Model 1526,Clothing,Men,Nike,Nike Supplier,258.0,299.51,PRODUCT_SYSTEM
201526,Logitech Accessories Model 1527,Electronics,Accessories,Logitech,Logitech Supplier,411.66,492.24,PRODUCT_SYSTEM
201527,Sony Personal Care Model 1528,Beauty,Personal Care,Sony,Sony Supplier,291.03,327.76,PRODUCT_SYSTEM
201528,Dell Men Model 1529,Clothing,Men,Dell,Dell Supplier,841.54,1455.73,PRODUCT_SYSTEM
201529,Samsung Fitness Model 1530,Sports,Fitness,Samsung,Samsung Supplier,922.02,1327.42,PRODUCT_SYSTEM
201530,Sony Fitness Model 1531,Sports,Fitness,Sony,Sony Supplier,579.59,927.12,PRODUCT_SYSTEM
201531,Adidas Kitchen Model 1532,Home,Kitchen,Adidas,Adidas Supplier,523.93,811.35,PRODUCT_SYSTEM
201532,Sony Fitness Model 1533,Sports,Fitness,Sony,Sony Supplier,1187.64,1404.26,PRODUCT_SYSTEM
201533,Apple Monitors Model 1534,Electronics,Monitors,Apple,Apple Supplier,484.0,665.67,PRODUCT_SYSTEM
201534,Samsung Laptops Model 1535,Electronics,Laptops,Samsung,Samsung Supplier,737.44,1255.5,PRODUCT_SYSTEM
201535,Generic Accessories Model 1536,Electronics,Accessories,Generic,Generic Supplier,367.92,435.02,PRODUCT_SYSTEM
201536,Lenovo Supplies Model 1537,Office,Supplies,Lenovo,Lenovo Supplier,12.65,19.16,PRODUCT_SYSTEM
201537,Sony Monitors Model 1538,Electronics,Monitors,Sony,Sony Supplier,955.97,1061.05,PRODUCT_SYSTEM
201538,Dell Women Model 1539,Clothing,Women,Dell,Dell Supplier,74.96,104.97,PRODUCT_SYSTEM
201539,Generic Supplies Model 1540,Office,Supplies,Generic,Generic Supplier,1000.28,1355.5,PRODUCT_SYSTEM
201540,Logitech Laptops Model 1541,Electronics,Laptops,Logitech,Logitech Supplier,771.69,1301.43,PRODUCT_SYSTEM
201541,Lenovo Accessories Model 1542,Electronics,Accessories,Lenovo,Lenovo Supplier,210.1,264.46,PRODUCT_SYSTEM
201542,Apple Supplies Model 1543,Office,Supplies,Apple,Apple Supplier,405.72,655.94,PRODUCT_SYSTEM
201543,Logitech Kitchen Model 1544,Home,Kitchen,Logitech,Logitech Supplier,189.07,232.44,PRODUCT_SYSTEM
201544,Apple Fitness Model 1545,Sports,Fitness,Apple,Apple Supplier,1167.86,1678.47,PRODUCT_SYSTEM
201545,Lenovo Kitchen Model 1546,Home,Kitchen,Lenovo,Lenovo Supplier,1133.25,1977.83,PRODUCT_SYSTEM
201546,Apple Kitchen Model 1547,Home,Kitchen,Apple,Apple Supplier,453.77,717.76,PRODUCT_SYSTEM
201547,Nike Furniture Model 1548,Home,Furniture,Nike,Nike Supplier,977.73,1482.74,PRODUCT_SYSTEM
201548,HP Kitchen Model 1549,Home,Kitchen,HP,HP Supplier,632.77,1071.56,PRODUCT_SYSTEM
201549,Samsung Laptops Model 1550,Electronics,Laptops,Samsung,Samsung Supplier,260.31,289.66,PRODUCT_SYSTEM
201550,Apple Monitors Model 1551,Electronics,Monitors,Apple,Apple Supplier,900.87,1228.66,PRODUCT_SYSTEM
201551,Apple Laptops Model 1552,Electronics,Laptops,Apple,Apple Supplier,498.07,876.23,PRODUCT_SYSTEM
201552,HP Monitors Model 1553,Electronics,Monitors,HP,HP Supplier,632.08,914.38,PRODUCT_SYSTEM
201553,Samsung Supplies Model 1554,Office,Supplies,Samsung,Samsung Supplier,347.85,388.14,PRODUCT_SYSTEM
201554,Nike Women Model 1555,Clothing,Women,Nike,Nike Supplier,843.7,1422.01,PRODUCT_SYSTEM
201555,HP Supplies Model 1556,Office,Supplies,HP,HP Supplier,1186.75,1319.51,PRODUCT_SYSTEM
201556,Nike Supplies Model 1557,Office,Supplies,Nike,Nike Supplier,1166.33,1494.18,PRODUCT_SYSTEM
201557,Lenovo Personal Care Model 1558,Beauty,Personal Care,Lenovo,Lenovo Supplier,753.17,1284.8,PRODUCT_SYSTEM
201558,Samsung Personal Care Model 1559,Beauty,Personal Care,Samsung,Samsung Supplier,119.55,177.94,PRODUCT_SYSTEM
201559,Generic Monitors Model 1560,Electronics,Monitors,Generic,Generic Supplier,476.15,579.15,PRODUCT_SYSTEM
201560,Apple Kitchen Model 1561,Home,Kitchen,Apple,Apple Supplier,1029.79,1685.2,PRODUCT_SYSTEM
201561,HP Fitness Model 1562,Sports,Fitness,HP,HP Supplier,352.56,467.61,PRODUCT_SYSTEM
201562,Dell Personal Care Model 1563,Beauty,Personal Care,Dell,Dell Supplier,856.25,1447.89,PRODUCT_SYSTEM
201563,Apple Laptops Model 1564,Electronics,Laptops,Apple,Apple Supplier,770.49,1229.63,PRODUCT_SYSTEM
201564,Lenovo Accessories Model 1565,Electronics,Accessories,Lenovo,Lenovo Supplier,819.11,1458.75,PRODUCT_SYSTEM
201565,Nike Fitness Model 1566,Sports,Fitness,Nike,Nike Supplier,1052.36,1613.33,PRODUCT_SYSTEM
201566,Lenovo Fitness Model 1567,Sports,Fitness,Lenovo,Lenovo Supplier,165.63,208.78,PRODUCT_SYSTEM
201567,Dell Kitchen Model 1568,Home,Kitchen,Dell,Dell Supplier,1068.56,1764.61,PRODUCT_SYSTEM
201568,Sony Monitors Model 1569,Electronics,Monitors,Sony,Sony Supplier,629.85,1017.62,PRODUCT_SYSTEM
201569,Generic Women Model 1570,Clothing,Women,Generic,Generic Supplier,847.3,1162.9,PRODUCT_SYSTEM
201570,Lenovo Women Model 1571,Clothing,Women,Lenovo,Lenovo Supplier,128.5,177.99,PRODUCT_SYSTEM
201571,Dell Accessories Model 1572,Electronics,Accessories,Dell,Dell Supplier,831.95,1408.82,PRODUCT_SYSTEM
201572,Lenovo Furniture Model 1573,Home,Furniture,Lenovo,Lenovo Supplier,648.27,1053.7,PRODUCT_SYSTEM
201573,Sony Men Model 1574,Clothing,Men,Sony,Sony Supplier,1183.83,1443.44,PRODUCT_SYSTEM
201574,Adidas Accessories Model 1575,Electronics,Accessories,Adidas,Adidas Supplier,570.73,821.84,PRODUCT_SYSTEM
201575,Sony Kitchen Model 1576,Home,Kitchen,Sony,Sony Supplier,373.43,534.74,PRODUCT_SYSTEM
201576,Adidas Monitors Model 1577,Electronics,Monitors,Adidas,Adidas Supplier,467.52,611.33,PRODUCT_SYSTEM
201577,Logitech Monitors Model 1578,Electronics,Monitors,Logitech,Logitech Supplier,1074.92,1221.4,PRODUCT_SYSTEM
201578,Adidas Laptops Model 1579,Electronics,Laptops,Adidas,Adidas Supplier,67.48,117.49,PRODUCT_SYSTEM
201579,Adidas Accessories Model 1580,Electronics,Accessories,Adidas,Adidas Supplier,913.0,1460.88,PRODUCT_SYSTEM
201580,HP Supplies Model 1581,Office,Supplies,HP,HP Supplier,763.07,893.32,PRODUCT_SYSTEM
201581,Nike Accessories Model 1582,Electronics,Accessories,Nike,Nike Supplier,42.74,53.53,PRODUCT_SYSTEM
201582,Generic Monitors Model 1583,Electronics,Monitors,Generic,Generic Supplier,104.45,128.25,PRODUCT_SYSTEM
201583,Samsung Monitors Model 1584,Electronics,Monitors,Samsung,Samsung Supplier,405.88,632.82,PRODUCT_SYSTEM
201584,Logitech Supplies Model 1585,Office,Supplies,Logitech,Logitech Supplier,1139.85,1424.93,PRODUCT_SYSTEM
201585,Sony Accessories Model 1586,Electronics,Accessories,Sony,Sony Supplier,147.54,251.44,PRODUCT_SYSTEM
201586,Lenovo Fitness Model 1587,Sports,Fitness,Lenovo,Lenovo Supplier,837.74,1482.13,PRODUCT_SYSTEM
201587,Lenovo Laptops Model 1588,Electronics,Laptops,Lenovo,Lenovo Supplier,676.16,898.32,PRODUCT_SYSTEM
201588,Apple Fitness Model 1589,Sports,Fitness,Apple,Apple Supplier,1011.91,1646.09,PRODUCT_SYSTEM
201589,Samsung Laptops Model 1590,Electronics,Laptops,Samsung,Samsung Supplier,620.45,826.35,PRODUCT_SYSTEM
201590,Dell Kitchen Model 1591,Home,Kitchen,Dell,Dell Supplier,88.49,102.12,PRODUCT_SYSTEM
201591,Samsung Monitors Model 1592,Electronics,Monitors,Samsung,Samsung Supplier,39.43,53.28,PRODUCT_SYSTEM
201592,Lenovo Accessories Model 1593,Electronics,Accessories,Lenovo,Lenovo Supplier,1053.71,1794.48,PRODUCT_SYSTEM
201593,HP Supplies Model 1594,Office,Supplies,HP,HP Supplier,1047.72,1338.99,PRODUCT_SYSTEM
201594,Nike Accessories Model 1595,Electronics,Accessories,Nike,Nike Supplier,1179.8,1868.53,PRODUCT_SYSTEM
201595,Sony Monitors Model 1596,Electronics,Monitors,Sony,Sony Supplier,82.22,93.42,PRODUCT_SYSTEM
201596,Samsung Supplies Model 1597,Office,Supplies,Samsung,Samsung Supplier,1048.64,1547.05,PRODUCT_SYSTEM
201597,Sony Fitness Model 1598,Sports,Fitness,Sony,Sony Supplier,878.69,1278.4,PRODUCT_SYSTEM
201598,Apple Women Model 1599,Clothing,Women,Apple,Apple Supplier,968.41,1649.63,PRODUCT_SYSTEM
201599,Sony Laptops Model 1600,Electronics,Laptops,Sony,Sony Supplier,1114.27,1766.57,PRODUCT_SYSTEM
201600,Lenovo Accessories Model 1601,Electronics,Accessories,Lenovo,Lenovo Supplier,38.08,60.64,PRODUCT_SYSTEM
201601,Adidas Monitors Model 1602,Electronics,Monitors,Adidas,Adidas Supplier,1150.55,1935.11,PRODUCT_SYSTEM
201602,Sony Fitness Model 1603,Sports,Fitness,Sony,Sony Supplier,1191.71,2033.91,PRODUCT_SYSTEM
201603,Samsung Men Model 1604,Clothing,Men,Samsung,Samsung Supplier,979.0,1460.19,PRODUCT_SYSTEM
201604,Samsung Monitors Model 1605,Electronics,Monitors,Samsung,Samsung Supplier,205.13,236.8,PRODUCT_SYSTEM
201605,Adidas Kitchen Model 1606,Home,Kitchen,Adidas,Adidas Supplier,642.21,1131.55,PRODUCT_SYSTEM
201606,Lenovo Fitness Model 1607,Sports,Fitness,Lenovo,Lenovo Supplier,607.52,742.79,PRODUCT_SYSTEM
201607,HP Supplies Model 1608,Office,Supplies,HP,HP Supplier,325.17,481.66,PRODUCT_SYSTEM
201608,Generic Personal Care Model 1609,Beauty,Personal Care,Generic,Generic Supplier,539.44,903.68,PRODUCT_SYSTEM
201609,Lenovo Accessories Model 1610,Electronics,Accessories,Lenovo,Lenovo Supplier,419.28,697.7,PRODUCT_SYSTEM
201610,Apple Men Model 1611,Clothing,Men,Apple,Apple Supplier,988.8,1327.41,PRODUCT_SYSTEM
201611,Adidas Accessories Model 1612,Electronics,Accessories,Adidas,Adidas Supplier,841.15,1092.34,PRODUCT_SYSTEM
201612,Samsung Furniture Model 1613,Home,Furniture,Samsung,Samsung Supplier,747.96,839.79,PRODUCT_SYSTEM
201613,Dell Women Model 1614,Clothing,Women,Dell,Dell Supplier,848.89,1186.97,PRODUCT_SYSTEM
201614,Lenovo Personal Care Model 1615,Beauty,Personal Care,Lenovo,Lenovo Supplier,217.72,343.98,PRODUCT_SYSTEM
201615,HP Personal Care Model 1616,Beauty,Personal Care,HP,HP Supplier,874.97,1504.09,PRODUCT_SYSTEM
201616,Dell Fitness Model 1617,Sports,Fitness,Dell,Dell Supplier,237.73,276.99,PRODUCT_SYSTEM
201617,Apple Monitors Model 1618,Electronics,Monitors,Apple,Apple Supplier,1083.72,1197.57,PRODUCT_SYSTEM
201618,Sony Men Model 1619,Clothing,Men,Sony,Sony Supplier,755.0,1280.12,PRODUCT_SYSTEM
201619,Dell Accessories Model 1620,Electronics,Accessories,Dell,Dell Supplier,958.94,1722.79,PRODUCT_SYSTEM
201620,Lenovo Personal Care Model 1621,Beauty,Personal Care,Lenovo,Lenovo Supplier,1114.62,1948.02,PRODUCT_SYSTEM
201621,Apple Fitness Model 1622,Sports,Fitness,Apple,Apple Supplier,63.76,102.11,PRODUCT_SYSTEM
201622,HP Men Model 1623,Clothing,Men,HP,HP Supplier,539.46,628.62,PRODUCT_SYSTEM
201623,HP Supplies Model 1624,Office,Supplies,HP,HP Supplier,465.95,836.97,PRODUCT_SYSTEM
201624,Generic Furniture Model 1625,Home,Furniture,Generic,Generic Supplier,822.12,1190.19,PRODUCT_SYSTEM
201625,Lenovo Kitchen Model 1626,Home,Kitchen,Lenovo,Lenovo Supplier,1017.72,1620.99,PRODUCT_SYSTEM
201626,Sony Monitors Model 1627,Electronics,Monitors,Sony,Sony Supplier,1002.52,1423.18,PRODUCT_SYSTEM
201627,Generic Supplies Model 1628,Office,Supplies,Generic,Generic Supplier,996.39,1702.82,PRODUCT_SYSTEM
201628,Generic Laptops Model 1629,Electronics,Laptops,Generic,Generic Supplier,406.85,619.08,PRODUCT_SYSTEM
201629,Apple Women Model 1630,Clothing,Women,Apple,Apple Supplier,705.79,1071.07,PRODUCT_SYSTEM
201630,HP Laptops Model 1631,Electronics,Laptops,HP,HP Supplier,454.44,771.22,PRODUCT_SYSTEM
201631,Lenovo Accessories Model 1632,Electronics,Accessories,Lenovo,Lenovo Supplier,1008.57,1702.05,PRODUCT_SYSTEM
201632,HP Accessories Model 1633,Electronics,Accessories,HP,HP Supplier,881.17,1003.06,PRODUCT_SYSTEM
201633,HP Monitors Model 1634,Electronics,Monitors,HP,HP Supplier,1024.03,1144.5,PRODUCT_SYSTEM
201634,Apple Men Model 1635,Clothing,Men,Apple,Apple Supplier,290.36,319.55,PRODUCT_SYSTEM
201635,Sony Accessories Model 1636,Electronics,Accessories,Sony,Sony Supplier,495.29,865.45,PRODUCT_SYSTEM
201636,Generic Fitness Model 1637,Sports,Fitness,Generic,Generic Supplier,895.99,1332.86,PRODUCT_SYSTEM
201637,Nike Women Model 1638,Clothing,Women,Nike,Nike Supplier,879.51,1229.06,PRODUCT_SYSTEM
201638,Dell Kitchen Model 1639,Home,Kitchen,Dell,Dell Supplier,72.67,82.66,PRODUCT_SYSTEM
201639,Dell Personal Care Model 1640,Beauty,Personal Care,Dell,Dell Supplier,14.17,22.09,PRODUCT_SYSTEM
201640,Generic Personal Care Model 1641,Beauty,Personal Care,Generic,Generic Supplier,881.8,1275.82,PRODUCT_SYSTEM
201641,Sony Accessories Model 1642,Electronics,Accessories,Sony,Sony Supplier,925.02,1358.88,PRODUCT_SYSTEM
201642,Dell Supplies Model 1643,Office,Supplies,Dell,Dell Supplier,412.81,636.58,PRODUCT_SYSTEM
201643,Logitech Laptops Model 1644,Electronics,Laptops,Logitech,Logitech Supplier,313.58,561.87,PRODUCT_SYSTEM
201644,Dell Personal Care Model 1645,Beauty,Personal Care,Dell,Dell Supplier,529.71,909.5,PRODUCT_SYSTEM
201645,Apple Laptops Model 1646,Electronics,Laptops,Apple,Apple Supplier,283.73,436.57,PRODUCT_SYSTEM
201646,Nike Supplies Model 1647,Office,Supplies,Nike,Nike Supplier,1157.78,1306.61,PRODUCT_SYSTEM
201647,Logitech Women Model 1648,Clothing,Women,Logitech,Logitech Supplier,784.72,1392.66,PRODUCT_SYSTEM
201648,Generic Kitchen Model 1649,Home,Kitchen,Generic,Generic Supplier,1172.36,1490.1,PRODUCT_SYSTEM
201649,Sony Men Model 1650,Clothing,Men,Sony,Sony Supplier,591.37,674.88,PRODUCT_SYSTEM
201650,Lenovo Furniture Model 1651,Home,Furniture,Lenovo,Lenovo Supplier,1080.24,1912.55,PRODUCT_SYSTEM
201651,Generic Furniture Model 1652,Home,Furniture,Generic,Generic Supplier,750.12,1298.84,PRODUCT_SYSTEM
201652,Adidas Accessories Model 1653,Electronics,Accessories,Adidas,Adidas Supplier,481.78,599.1,PRODUCT_SYSTEM
201653,Logitech Personal Care Model 1654,Beauty,Personal Care,Logitech,Logitech Supplier,305.88,480.83,PRODUCT_SYSTEM
201654,HP Monitors Model 1655,Electronics,Monitors,HP,HP Supplier,168.62,234.89,PRODUCT_SYSTEM
201655,Lenovo Monitors Model 1656,Electronics,Monitors,Lenovo,Lenovo Supplier,427.73,485.24,PRODUCT_SYSTEM
201656,Logitech Kitchen Model 1657,Home,Kitchen,Logitech,Logitech Supplier,848.6,1427.67,PRODUCT_SYSTEM
201657,HP Laptops Model 1658,Electronics,Laptops,HP,HP Supplier,357.47,581.19,PRODUCT_SYSTEM
201658,Generic Fitness Model 1659,Sports,Fitness,Generic,Generic Supplier,513.75,601.05,PRODUCT_SYSTEM
201659,Samsung Women Model 1660,Clothing,Women,Samsung,Samsung Supplier,465.29,795.64,PRODUCT_SYSTEM
201660,Nike Accessories Model 1661,Electronics,Accessories,Nike,Nike Supplier,173.79,240.61,PRODUCT_SYSTEM
201661,Generic Furniture Model 1662,Home,Furniture,Generic,Generic Supplier,301.02,344.28,PRODUCT_SYSTEM
201662,Samsung Accessories Model 1663,Electronics,Accessories,Samsung,Samsung Supplier,337.8,554.7,PRODUCT_SYSTEM
201663,Nike Monitors Model 1664,Electronics,Monitors,Nike,Nike Supplier,571.07,775.14,PRODUCT_SYSTEM
201664,Lenovo Furniture Model 1665,Home,Furniture,Lenovo,Lenovo Supplier,1127.55,1431.42,PRODUCT_SYSTEM
201665,Sony Men Model 1666,Clothing,Men,Sony,Sony Supplier,1135.31,1873.16,PRODUCT_SYSTEM
201666,HP Monitors Model 1667,Electronics,Monitors,HP,HP Supplier,162.98,266.67,PRODUCT_SYSTEM
201667,Samsung Personal Care Model 1668,Beauty,Personal Care,Samsung,Samsung Supplier,984.05,1596.17,PRODUCT_SYSTEM
201668,Lenovo Furniture Model 1669,Home,Furniture,Lenovo,Lenovo Supplier,13.54,20.46,PRODUCT_SYSTEM
201669,Nike Laptops Model 1670,Electronics,Laptops,Nike,Nike Supplier,232.27,355.8,PRODUCT_SYSTEM
201670,HP Supplies Model 1671,Office,Supplies,HP,HP Supplier,124.69,145.34,PRODUCT_SYSTEM
201671,Generic Furniture Model 1672,Home,Furniture,Generic,Generic Supplier,648.57,1062.95,PRODUCT_SYSTEM
201672,Lenovo Women Model 1673,Clothing,Women,Lenovo,Lenovo Supplier,237.42,360.06,PRODUCT_SYSTEM
201673,Samsung Monitors Model 1674,Electronics,Monitors,Samsung,Samsung Supplier,274.15,430.42,PRODUCT_SYSTEM
201674,HP Men Model 1675,Clothing,Men,HP,HP Supplier,457.69,647.4,PRODUCT_SYSTEM
201675,Logitech Supplies Model 1676,Office,Supplies,Logitech,Logitech Supplier,561.27,900.94,PRODUCT_SYSTEM
201676,Generic Laptops Model 1677,Electronics,Laptops,Generic,Generic Supplier,477.5,858.02,PRODUCT_SYSTEM
201677,HP Accessories Model 1678,Electronics,Accessories,HP,HP Supplier,499.23,726.77,PRODUCT_SYSTEM
201678,Dell Supplies Model 1679,Office,Supplies,Dell,Dell Supplier,524.45,926.95,PRODUCT_SYSTEM
201679,Samsung Monitors Model 1680,Electronics,Monitors,Samsung,Samsung Supplier,81.03,124.25,PRODUCT_SYSTEM
201680,Sony Monitors Model 1681,Electronics,Monitors,Sony,Sony Supplier,321.44,519.63,PRODUCT_SYSTEM
201681,Dell Women Model 1682,Clothing,Women,Dell,Dell Supplier,377.43,637.36,PRODUCT_SYSTEM
201682,Logitech Laptops Model 1683,Electronics,Laptops,Logitech,Logitech Supplier,169.92,271.9,PRODUCT_SYSTEM
201683,HP Monitors Model 1684,Electronics,Monitors,HP,HP Supplier,309.58,394.97,PRODUCT_SYSTEM
201684,HP Accessories Model 1685,Electronics,Accessories,HP,HP Supplier,446.9,535.16,PRODUCT_SYSTEM
201685,Nike Accessories Model 1686,Electronics,Accessories,Nike,Nike Supplier,93.43,143.56,PRODUCT_SYSTEM
201686,Nike Laptops Model 1687,Electronics,Laptops,Nike,Nike Supplier,366.65,423.39,PRODUCT_SYSTEM
201687,Sony Monitors Model 1688,Electronics,Monitors,Sony,Sony Supplier,810.54,1109.97,PRODUCT_SYSTEM
201688,Nike Personal Care Model 1689,Beauty,Personal Care,Nike,Nike Supplier,612.36,754.67,PRODUCT_SYSTEM
201689,Adidas Accessories Model 1690,Electronics,Accessories,Adidas,Adidas Supplier,1064.58,1411.84,PRODUCT_SYSTEM
201690,Dell Women Model 1691,Clothing,Women,Dell,Dell Supplier,910.46,1488.44,PRODUCT_SYSTEM
201691,Lenovo Monitors Model 1692,Electronics,Monitors,Lenovo,Lenovo Supplier,523.51,596.82,PRODUCT_SYSTEM
201692,Apple Kitchen Model 1693,Home,Kitchen,Apple,Apple Supplier,1077.26,1839.69,PRODUCT_SYSTEM
201693,Generic Laptops Model 1694,Electronics,Laptops,Generic,Generic Supplier,670.99,1164.68,PRODUCT_SYSTEM
201694,Adidas Fitness Model 1695,Sports,Fitness,Adidas,Adidas Supplier,882.3,996.41,PRODUCT_SYSTEM
201695,Samsung Men Model 1696,Clothing,Men,Samsung,Samsung Supplier,96.01,130.32,PRODUCT_SYSTEM
201696,Adidas Monitors Model 1697,Electronics,Monitors,Adidas,Adidas Supplier,1034.42,1605.85,PRODUCT_SYSTEM
201697,Sony Men Model 1698,Clothing,Men,Sony,Sony Supplier,314.49,355.12,PRODUCT_SYSTEM
201698,HP Laptops Model 1699,Electronics,Laptops,HP,HP Supplier,308.0,550.08,PRODUCT_SYSTEM
201699,Samsung Monitors Model 1700,Electronics,Monitors,Samsung,Samsung Supplier,156.82,250.74,PRODUCT_SYSTEM
201700,Sony Fitness Model 1701,Sports,Fitness,Sony,Sony Supplier,701.82,863.27,PRODUCT_SYSTEM
201701,Nike Accessories Model 1702,Electronics,Accessories,Nike,Nike Supplier,202.48,312.63,PRODUCT_SYSTEM
201702,Apple Supplies Model 1703,Office,Supplies,Apple,Apple Supplier,1055.57,1324.98,PRODUCT_SYSTEM
201703,Logitech Personal Care Model 1704,Beauty,Personal Care,Logitech,Logitech Supplier,369.02,515.55,PRODUCT_SYSTEM
201704,Generic Kitchen Model 1705,Home,Kitchen,Generic,Generic Supplier,703.67,864.33,PRODUCT_SYSTEM
201705,Samsung Furniture Model 1706,Home,Furniture,Samsung,Samsung Supplier,1018.93,1262.93,PRODUCT_SYSTEM
201706,Nike Men Model 1707,Clothing,Men,Nike,Nike Supplier,776.51,1275.75,PRODUCT_SYSTEM
201707,Lenovo Accessories Model 1708,Electronics,Accessories,Lenovo,Lenovo Supplier,911.71,1043.17,PRODUCT_SYSTEM
201708,Adidas Kitchen Model 1709,Home,Kitchen,Adidas,Adidas Supplier,310.35,506.45,PRODUCT_SYSTEM
201709,Sony Monitors Model 1710,Electronics,Monitors,Sony,Sony Supplier,434.44,565.03,PRODUCT_SYSTEM
201710,Samsung Fitness Model 1711,Sports,Fitness,Samsung,Samsung Supplier,470.79,624.27,PRODUCT_SYSTEM
201711,Adidas Furniture Model 1712,Home,Furniture,Adidas,Adidas Supplier,1140.44,1967.61,PRODUCT_SYSTEM
201712,Adidas Supplies Model 1713,Office,Supplies,Adidas,Adidas Supplier,602.7,1078.51,PRODUCT_SYSTEM
201713,Dell Personal Care Model 1714,Beauty,Personal Care,Dell,Dell Supplier,882.29,1492.48,PRODUCT_SYSTEM
201714,Generic Women Model 1715,Clothing,Women,Generic,Generic Supplier,911.21,1042.14,PRODUCT_SYSTEM
201715,Nike Kitchen Model 1716,Home,Kitchen,Nike,Nike Supplier,553.77,970.79,PRODUCT_SYSTEM
201716,Generic Kitchen Model 1717,Home,Kitchen,Generic,Generic Supplier,694.81,1146.39,PRODUCT_SYSTEM
201717,HP Women Model 1718,Clothing,Women,HP,HP Supplier,257.83,393.29,PRODUCT_SYSTEM
201718,Dell Monitors Model 1719,Electronics,Monitors,Dell,Dell Supplier,905.33,1500.85,PRODUCT_SYSTEM
201719,Logitech Monitors Model 1720,Electronics,Monitors,Logitech,Logitech Supplier,1052.5,1750.86,PRODUCT_SYSTEM
201720,Samsung Furniture Model 1721,Home,Furniture,Samsung,Samsung Supplier,885.13,1543.43,PRODUCT_SYSTEM
201721,Dell Accessories Model 1722,Electronics,Accessories,Dell,Dell Supplier,1026.84,1682.68,PRODUCT_SYSTEM
201722,Nike Monitors Model 1723,Electronics,Monitors,Nike,Nike Supplier,506.4,683.4,PRODUCT_SYSTEM
201723,Generic Monitors Model 1724,Electronics,Monitors,Generic,Generic Supplier,549.43,927.41,PRODUCT_SYSTEM
201724,Apple Monitors Model 1725,Electronics,Monitors,Apple,Apple Supplier,181.87,281.26,PRODUCT_SYSTEM
201725,Adidas Personal Care Model 1726,Beauty,Personal Care,Adidas,Adidas Supplier,765.01,974.59,PRODUCT_SYSTEM
201726,Samsung Monitors Model 1727,Electronics,Monitors,Samsung,Samsung Supplier,527.3,924.04,PRODUCT_SYSTEM
201727,Adidas Accessories Model 1728,Electronics,Accessories,Adidas,Adidas Supplier,119.13,213.81,PRODUCT_SYSTEM
201728,Sony Men Model 1729,Clothing,Men,Sony,Sony Supplier,962.91,1570.38,PRODUCT_SYSTEM
201729,Adidas Personal Care Model 1730,Beauty,Personal Care,Adidas,Adidas Supplier,660.58,1028.8,PRODUCT_SYSTEM
201730,Dell Men Model 1731,Clothing,Men,Dell,Dell Supplier,1080.16,1457.55,PRODUCT_SYSTEM
201731,Sony Women Model 1732,Clothing,Women,Sony,Sony Supplier,49.34,81.33,PRODUCT_SYSTEM
201732,Apple Women Model 1733,Clothing,Women,Apple,Apple Supplier,73.43,128.7,PRODUCT_SYSTEM
201733,Lenovo Fitness Model 1734,Sports,Fitness,Lenovo,Lenovo Supplier,400.25,707.79,PRODUCT_SYSTEM
201734,HP Monitors Model 1735,Electronics,Monitors,HP,HP Supplier,1018.73,1564.26,PRODUCT_SYSTEM
201735,Samsung Fitness Model 1736,Sports,Fitness,Samsung,Samsung Supplier,179.47,307.45,PRODUCT_SYSTEM
201736,Generic Furniture Model 1737,Home,Furniture,Generic,Generic Supplier,1171.1,1603.8,PRODUCT_SYSTEM
201737,Generic Fitness Model 1738,Sports,Fitness,Generic,Generic Supplier,422.65,632.78,PRODUCT_SYSTEM
201738,Lenovo Kitchen Model 1739,Home,Kitchen,Lenovo,Lenovo Supplier,1112.45,1765.2,PRODUCT_SYSTEM
201739,Samsung Personal Care Model 1740,Beauty,Personal Care,Samsung,Samsung Supplier,23.06,30.22,PRODUCT_SYSTEM
201740,Adidas Women Model 1741,Clothing,Women,Adidas,Adidas Supplier,437.83,624.9,PRODUCT_SYSTEM
201741,Samsung Furniture Model 1742,Home,Furniture,Samsung,Samsung Supplier,445.02,676.8,PRODUCT_SYSTEM
201742,Samsung Fitness Model 1743,Sports,Fitness,Samsung,Samsung Supplier,795.13,1219.37,PRODUCT_SYSTEM
201743,Nike Laptops Model 1744,Electronics,Laptops,Nike,Nike Supplier,1080.03,1313.25,PRODUCT_SYSTEM
201744,Samsung Personal Care Model 1745,Beauty,Personal Care,Samsung,Samsung Supplier,440.52,549.33,PRODUCT_SYSTEM
201745,Apple Accessories Model 1746,Electronics,Accessories,Apple,Apple Supplier,724.42,1126.92,PRODUCT_SYSTEM
